simulation_unit_id,truth_state,synthetic_ground_truth_known,qpp_component_present,true_period_s,qpp_fraction,qpp_phase_rad,signal_family,n_samples,red_noise_alpha,gap_quality_regime,truth_source,truth_sha256
F3BBG_N015_A2_Q002_R015:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,72.5010373073559,0.02,5.697477796445348,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c97422d9c6f5117a3dc65ea1a1b7fb1ccc6c84992e1d727cdafb8cc8b4616baf
F3BBG_N015_A2_Q002_R017:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,05f94c6cd42ced0491819ca247b7c9d01e535d09177883af5111427e0d47bc4a
F3BBG_N015_A2_Q002_R017:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,57.62168515281248,0.02,0.31646749763713183,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a68d73c11288c8cf7b29d00442270060eaa50167644bd722953410b98865c7a0
F3BBG_N015_A2_Q002_R019:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a4eb796d605b0a02b3a79be5a8ff509e5958045209db4fe1ecfa8c2f01a8b797
F3BBG_N015_A2_Q002_R019:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,76.55271547625291,0.02,4.881989498623653,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,11f9c535fa3b35259ba84b42c799a66e290a2dcc5660078af6510d8c1a02915b
F3BBG_N015_A2_Q002_R020:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,fcbb4ed472330f9350fed7a0894af63744f4b21db509ed5bba8e49b7e1e3a70f
F3BBG_N015_A2_Q002_R020:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,79.15773797484911,0.02,0.6693332255698939,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,0627a4ca2c35f1f0b20e63ad6a8ecd947de937e4a6d5110c8504b48e59935a56
F3BBG_N015_A2_Q002_R024:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8e02665bca5db3c196655a506fb7867ada3b8f15bbc7b178ed29016a18628106
F3BBG_N015_A2_Q002_R024:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,89.56103009505135,0.02,0.7791468924661805,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d3d5dd4f4e6d2d5290ff90b880a289efa03fbdfb99103b3399b9a961fbca97a0
F3BBG_N015_A2_Q002_R025:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,69e5546920cf49c5a4f8727b97752b6bf3e403cf8183726ca25f364e016b41e0
F3BBG_N015_A2_Q002_R025:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,93.216595169831,0.02,2.0955704936846704,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,127e04ced8605aa3c94731864cc82214361b0ebe8a02f4b0fa45ada33d46f464
F3BBG_N015_A2_Q002_R026:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,08f1bc504f73f072ad99aeb70458f81441706794e0582e4d5cdb7d371ebfea7b
F3BBG_N015_A2_Q002_R026:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,42.47666427571848,0.02,1.5668114164612694,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9da733e7d320cfe3761b5b7e024171efda2f008cfa8e4d1e53dc191521cc6690
F3BBG_N015_A2_Q002_R027:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,238ad3e609a80690b403a85636c00940709800a5e983bbfb93c3e98d34f7f132
F3BBG_N015_A2_Q002_R027:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,89.3651128047417,0.02,2.189966678734808,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,3c27ebc4d8fa595c8f779d6cf944de5844d02f13257c1614a0e5f78cce6a4223
F3BBG_N015_A2_Q002_R028:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2d6ff1fdd4f67e1e854c05a72dd1ee6c6493659ef8c72848fb6d6b7d8c6b9693
F3BBG_N015_A2_Q002_R028:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,47.216072426166654,0.02,1.5616042840667368,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2619ba67974bab83c85730c3e40905232115c9f16355e0399d276e282269267f
F3BBG_N015_A2_Q002_R030:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,cf8a3656f9855f6656e87f6a4a160c108960aba8310bf5f8315dfb04b55c262e
F3BBG_N015_A2_Q002_R030:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,40.90296459194632,0.02,0.2344835049892898,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8d6f0b5af049c6ecbf5d78a7377b8dfe1ea4a95f60ef789e447ede6a43bd39ad
F3BBG_N015_A2_Q002_R032:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ecaab7c9537853dddc087d16cd0fbf55db7ee376420c9b4d74fa02854ed96b2e
F3BBG_N015_A2_Q002_R032:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,85.01194730897231,0.02,0.32940711155068825,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e25f6e73199d7228cba5d71e5c23bdc2a21d0401b7efdfe3f46a760786e9ab85
F3BBG_N015_A2_Q002_R034:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,03f1d7dd2353ffd35f1335ca1426a2e4c555f4e857aee682a028eca8aa0e1843
F3BBG_N015_A2_Q002_R034:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,51.54102784570669,0.02,1.2835092251398132,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,25f8f5e81288321b054a3e316a381a88e3f875cae8e4e3340e9875c576691f0d
F3BBG_N015_A2_Q002_R036:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,529d6951b7db2f02bc47c0c3751173b43dceb2dbaab2b4f8f0846f38c3331cf2
F3BBG_N015_A2_Q002_R036:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,90.76861077366168,0.02,4.265088672442696,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d7ec7580dd192969c0e886404f7af89d56579d497e38d87fa07f6d44ef0a6e0d
F3BBG_N015_A2_Q002_R038:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,57b8299e4782191f085926c61493e220edee7c4680ed95b72b2f2f1d182eeca2
F3BBG_N015_A2_Q002_R038:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,1af877b61c97af657c6b6abb1cafceaa25dda37e15b2d3e4aef622322fbe6b5d
F3BBG_N015_A2_Q002_R038:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2ed6d67962d68d9852b4d6c493e7c65bca3fb0d16815f8f42a03f6cb885857af
F3BBG_N015_A2_Q002_R038:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,58.199582366322005,0.02,4.485365398632746,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,08df414b3ae086fc5729e5c1384c3d3cb37da444e567ea489cfc2c5796a9e904
F3BBG_N015_A2_Q002_R038:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,58.199582366322005,0.02,4.485365398632746,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,a185d457099809ba8bd71efed55a75c87596fece3a06e7156d1b2f1161c31e46
F3BBG_N015_A2_Q002_R038:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,58.199582366322005,0.02,4.485365398632746,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c358e72d33c295441f086f9e1463975c6e2fa1084cd862875cbc1b0a3bed318f
F3BBG_N015_A2_Q002_R039:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2e5e302db1ce0603df5e197cc6f4727b4b28462384185b079153ee8696fd3752
F3BBG_N015_A2_Q002_R039:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,58.566812782895674,0.02,1.3389697859236556,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,871241a3ed501340cd8410cb9c80b163e0ef112eaa953687a28582df327d579c
F3BBG_N015_A2_Q002_R040:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ae39307e5a8a8700c4676d16f36c343b01ee81cc56ca6e74dadd861dda599019
F3BBG_N015_A2_Q002_R040:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,52.9778416299364,0.02,4.78910051344567,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,bff794c933635f35461ddcaa5fd8c63c34d288175c403e5cfbddc2a73859538b
F3BBG_N015_A2_Q002_R041:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ac9ab8e67ba9a1306d0e2e37347273949278883b1e8146003604d3d87f5e2d2c
F3BBG_N015_A2_Q002_R041:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,74.80865730660351,0.02,1.4032050337193365,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,80440317581f95e16d76023df7c8cf9f381faf078215160e87148067e66dc8e0
F3BBG_N015_A2_Q002_R043:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b69e7baa9f21291385b12207bc7777236a7d7fe76a8828b1755863077b77c468
F3BBG_N015_A2_Q002_R043:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,56.18354819841968,0.02,1.9866735085753797,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f7e3e3505dc5497ae98f26f52c73db26672f2f0d54665b1ace6dafde25050d35
F3BBG_N015_A2_Q002_R044:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,69d9754478006b20909b281a427cc649e3600514217ba8bf6fff3e3665cf663e
F3BBG_N015_A2_Q002_R044:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,adcd01b24e8721c9feea5dc4b3d4979c8654e21b97b4f161c37818241efb9d81
F3BBG_N015_A2_Q002_R044:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,31034d26e6dae2a341dba97929dd58a03a5bbcaa8a77be983471c578ac77e92e
F3BBG_N015_A2_Q002_R044:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,66.1923432772022,0.02,1.3023443823344563,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,740ab70bdd5be80c22e1d88e415eb799c34d52dbbef65ebe8c4bd58b231a3741
F3BBG_N015_A2_Q002_R044:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,66.1923432772022,0.02,1.3023443823344563,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,9fec062d2b5ad528ea792321998c3c8499e28dc145d1c218f5bac45940edff54
F3BBG_N015_A2_Q002_R044:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,66.1923432772022,0.02,1.3023443823344563,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4cf68543a505620fda7a22233d8e161b68ccb78602a9efe115e3f6024189b235
F3BBG_N015_A2_Q002_R045:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7b48dd86eb8c6a5e70a13846df912466fadad9e897ef19f7606d29e684e65335
F3BBG_N015_A2_Q002_R045:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,79.90124082060859,0.02,2.0074591479517334,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9addeef6323809d1d46db4f40cb9ec9f51aef562c79dbacab1a8ee9848054ef2
F3BBG_N015_A2_Q002_R047:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7399a56a1bc3eecb0ac1f3128238ecb67e17fa185af62a32cf372dd86bab05cd
F3BBG_N015_A2_Q002_R047:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,42.78608332517092,0.02,1.7053114101745743,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1dba0605a9196404baf6cb4db8b9db409230615fa6442db558c1f3036c02149d
F3BBG_N015_A2_Q002_R048:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c0acbc160e9332d4ef1ef0e439a97825eec46efe5373400cb650406d116cc240
F3BBG_N015_A2_Q002_R048:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,41.78885615170505,0.02,4.656487918364399,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,22a9e2f97035402310e4d5c2e2392521775b2a891de7bce289bac964142b8f28
F3BBG_N015_A2_Q002_R052:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a52748ec042c43d52a0d7f57a42f8b5aa1c8bedc61d35a730b9d78a6ee462ca8
F3BBG_N015_A2_Q002_R052:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,71.64339554839007,0.02,3.7063908521380156,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,713f4408e05b4d42eb55116e8d4e502e540a672625f5fa1006c5c26eca28bd55
F3BBG_N015_A2_Q002_R053:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,364867ace554002a37506311d605517a8467a2893de4f6ef1cf3339020a42d86
F3BBG_N015_A2_Q002_R053:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,613f6fe1088e64a43d45e42b00242c123bed78092d9d0ef03b3877139b5e8408
F3BBG_N015_A2_Q002_R053:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,055a189df34271381c8545b577da624f2ebb94210857b8d8f5f7dd56363244ff
F3BBG_N015_A2_Q002_R053:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,93.22700305271546,0.02,4.634875273738479,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,909e704feb79274f1581a29a60102989548347a371573bcb73f8daf4439fe68a
F3BBG_N015_A2_Q002_R053:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,93.22700305271546,0.02,4.634875273738479,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,e30fe0f6afbc66da6e9fb9beb0392ae80e117285ee000decb0f1bff95075ceb4
F3BBG_N015_A2_Q002_R053:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,93.22700305271546,0.02,4.634875273738479,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f50665a7b5fa6932704069e06cd8b83d6e0b1f0dd8d6fa8b7c4d36dfbc5565b6
F3BBG_N015_A2_Q002_R054:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4c668a8893d405dc1f922298dfe394739b8ab71bed1c3350da84f20b264bb6e6
F3BBG_N015_A2_Q002_R054:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,42.0286703855434,0.02,5.112371161954131,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,0954590530c676eab45478487f11de47bb9715b1a2cd9b3673a3128597919be4
F3BBG_N015_A2_Q002_R055:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2169d753614736adb9031bbb5a4f1d27a1701bbd5f91d1d6c4cc606ca611d34b
F3BBG_N015_A2_Q002_R055:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,77.83968762387114,0.02,4.998955074810014,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1125f53c3aac8a0d5315dcb20dadad74da87fcf21daa0dc30549782211223d56
F3BBG_N015_A2_Q002_R059:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ef35595a29c33e884609785c0b1f492c3053a9815d1bd66343d9b97929489c1d
F3BBG_N015_A2_Q002_R059:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,52.33238763509681,0.02,4.350756404614511,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,963a76892cff72d0ab99d15536c694db853a8059f3c9b04f1c06c9529f6a6a65
F3BBG_N015_A2_Q002_R060:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ec5634708f5f57e419275354d4541e34cc274e6d611be7338f1254eb07e3976d
F3BBG_N015_A2_Q002_R060:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,59.519180151197304,0.02,2.653993850026225,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a2854dd439998e8da617eae85c83a378d434df6e8f15769014f89c86fffb2a84
F3BBG_N015_A2_Q002_R063:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,89a750fa9751d02e95f58722c3564c7b4be50d6e1a6b4af6229ca223b0d4e2e1
F3BBG_N015_A2_Q002_R063:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,44.78257284314,0.02,3.0035171360132584,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9bfe827f96c15dff2599e4491306a62f10e672a70b3d9c4cd3fd340f61b006e3
F3BBG_N015_A2_Q002_R065:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2c8e3f7e756a1b28d2047da86202d9a88a6371c658828f8bebec3b43aa84d176
F3BBG_N015_A2_Q002_R065:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,49.97925675132951,0.02,3.4946538678287076,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,435fd2473fbc8b803908c7cf48217300cd9f4c41ded4d081d4f124992eaab911
F3BBG_N015_A2_Q002_R068:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9c39296c6cd4b7b7e2c92171a4c21da045258f3a00888ea6f5d5dc554bdc7a50
F3BBG_N015_A2_Q002_R068:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,77.57039367692556,0.02,1.683317675412791,STATIONARY_ENVELOPE_MODULATED_SINUSOID,15,2.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,50b6c7dd0b9d6fb051ff78ec25978a578e232d04e86442211a389f6a4149de2a
