background_realization_id,split,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,split_rank_sha256,challenge_rank_sha256,background_entropy,period_entropy,noise_offset,noise_length,noise_sha256,phase_rad,phase_sha256_or_canonical_repr,true_period_s,period_upper_bound_s,cycles_in_window,generation_status,generation_failure_reason,redraw_count
F3BBG_N015_A0_Q004_R099,DEVELOPMENT,15,280.0,0.0,0.04,793c0322bc9190ef9c1dafd5fbfb316787d8374084828fde06489e002a074bf7,d23338b5922189b8896824c3beff8318bafef349b247d48fb850062f267486d8,125243551643967759786459932848371072754,35105544368755670471404948926874545057,2220,15,6976a2cb3e62eb8bb943229909f66956b8abcf64f267093eda284b3527dad1f2,4.486872761050341,8114d21cc2a2aeac885e3f309b67369461a1d0b9728fadb5fc5bd55706591c80,44.466532235546204,93.33333333333333,6.2968706108404415,MATERIALIZED,,0
F3BBG_N015_A0_Q004_R100,DEVELOPMENT,15,280.0,0.0,0.04,67b8a32a32c91718983e8957469eed126e0c1e43ca71e72b05c04c250406b9ca,ad678c7e4f86daf4341f78fb697d409fffcbbe97bc72f0630eae8dae755a3c4b,269151128971302876499179759343867579604,94084456299740629500285348372013969831,2235,15,236d2fb910bde95fece90c4b4a993175ed64e7368c84511074df66e415b2366a,2.8360314459706797,1f2a30045c9288aaa90aff90f8a91228779d9e3da1d0d2fd631866f53af94825,45.69465513838312,93.33333333333333,6.127631320381766,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R001,DEVELOPMENT,15,280.0,1.0,0.01,2f3d3f445d92a0a8a205cea3ad82f71a4f203568d33163c0e9322beea580496a,4608eca1ccb731420c9e7a482f4e27933da008b434b31650d2b58224060a28ae,250479475080179919751604506541346762215,224308109199791662641525509367913936409,2250,15,257a0cfc3e513ec2751c9b076a3bd3235f200ae81e373fc5a76bbbe70c338cd4,2.414603748260746,ea8762d6a97e427cc3ffbf6d2043a66bd8a9a5002ceef7d0d9200a983dd90e9c,68.29953799037709,93.33333333333333,4.099588492669598,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R002,DEVELOPMENT,15,280.0,1.0,0.01,0b2043b70b3f5c2c0c7175fbf63715d9c675725ad088c267547190ae5b8163ef,6ace432dc2d2dfae2db14ae2b1caf2524c9fc8d7a5a95c5ae9e23a0c3c7b075e,293962536286379669657652508913954344875,28060902535641588990071768247622138008,2265,15,c516e93deee19d7359c92f5085d4ce0a76086c8425acd7f849bf233d18fb8726,4.455357037188266,5d3b9994fe18d59a6157b660ee2b525e6c4e0f862b61c575c4e264c16a1f53ac,62.57592480513061,93.33333333333333,4.474564313223586,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R004,DEVELOPMENT,15,280.0,1.0,0.01,00c14934f0328604c7cf9372ea4392987a34dd945e87a65ab1078fb0660d27e2,2b662cf5eea95f69f32024dc844c2f9fbd9821b4751e0c627636f1d4dd852e57,238846536600047707974758860274632354229,294635217536184296824746370411160186862,2280,15,54a4860cd0a3dfa694480b75aae6650d3ebafb63344de44910436c51d2515661,2.2658035682048987,43b50667e823aaa8a010ddf0019fad236b52a20f4d2c38695696e4c34426b08f,79.54857380341558,93.33333333333333,3.5198619737916363,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R008,DEVELOPMENT,15,280.0,1.0,0.01,294f2d05cc12bcb1664da7f0b8b6dca6df34ccfa51103f7e3e19e41a6c4ea8ca,c57e74d52f17493ad41d0e80fe41ae35fa59db316a7820f10f1d38cd3d051623,195624636544794161943676959329178838041,243130061271642300752208000739493346069,2295,15,df12a0f8a93fde2882bfbf09c7ecf30511bc555eafe1836f6ea82dd7848466bb,5.859574485204622,d2ed00dc3ac7fa8fd2f1a0e1bff14f656bd1a9116b7b296b8f3c8b42def2b23d,45.90314509300739,93.33333333333333,6.09979990331106,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R012,DEVELOPMENT,15,280.0,1.0,0.01,51c5920393b9b1f3e7e0304eb0be9d21f887a0475d8fc7b53d8b8098af9199ac,1a778774ba2e665e5df9e9273e718bd002531d67f3753dc9e9e87cf096eee51d,96193160808916630511512906172050592984,236372312676215188304439408377844242098,2310,15,1faa83bf78281fd0678a55ba019db524cb7da4deeb7a545bfcd6ffaad2cc15f9,3.064299525130175,c20cc17fe0441dda335c7e1fd0fd3fc8dbee5b9987640dd51d126535e57de680,42.999588432217315,93.33333333333333,6.511690232602572,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R015,DEVELOPMENT,15,280.0,1.0,0.01,230b0f2f9e273ae74a1bc4558ffd5592e7cb20e19f2dc7777769b4889bc85702,4bac862ed2089e2166d03b664aee9b65d52c230abd49160c1fb8d6c395f1c449,27669542960581579271209193158896909913,55015662874652062946064349640580986223,2325,15,6dc0096f201b59b89653e09bb14c352c7449e25b1a1d7c1dbd029964d5d9b6b1,0.6889771769235083,d874b3518e631a11b50efdcd43f2245d94280dcef8df74bd49fb5878cd8a5d94,81.85527844054081,93.33333333333333,3.4206712790475735,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R016,DEVELOPMENT,15,280.0,1.0,0.01,321f962fbf80814de532b7dd20dec658d9c3cb1a4318c43aacd5f0444e8b3381,9b76e2757feb8a6ee020c1b762754fe3dae99e639a0281aee546c37d5cd8f80d,338285381611016251794515670367316040295,115799479344215950675347409365051204534,2340,15,889aa379c323a1e24908b4c0a1d4b7d9b5e6316816c11c98a8512e323fe57fc9,0.023561265687064934,714f0cfad438528efdeea3727c80b5c942f1433c468b86ac90ce671e565cb5fe,40.558563095735515,93.33333333333333,6.90359762842388,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R017,DEVELOPMENT,15,280.0,1.0,0.01,24e1d00366f15747b1c04d81a2339066e61e2138fead03a799b892e09e8ebb74,f32283d41f4b166b52e0470ea6bb8b4372ff7f1e9949932d70c83b8a7d689fd5,92829659392417002198696516977860599222,128023881643734315906604160200903012450,2355,15,624f293c308497ea477233f345775e7e80b50d6b0c46bcc6e208bf2929ca698c,1.935809060234225,5226695744941414b508f500fd1b6ba3fa0ac0fea3b2c349e75a68e82422682a,44.121120165365866,93.33333333333333,6.346167072607417,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R019,DEVELOPMENT,15,280.0,1.0,0.01,2628aa6468e0e6e2932b941c5885396f363159caa2c392f5b612726f59ac7c50,c52bae8852775d8b051d1c48d616f200dadc86e23cd24ed836605defb37302cc,84285233847904808244413494164860966968,259269173042866133314310474764817708623,2370,15,9cf5105a3362dae1597d6138fb31a0ced0f8c72e61f9af03dc1f23113baa57e2,6.264263809304159,3afb47937848ffe4a917a1e4f17eace0e937a69ddfd1178b5e12360c607095eb,74.924449730744,93.33333333333333,3.7370978499840306,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R026,DEVELOPMENT,15,280.0,1.0,0.01,3cee16e6b717f155ec80aa1d5fba09d267b2ccb28c79d90cfdc228a1053c8b4c,9d3a60b1c3f814a696bf0a5fedd211ce2206db2eb4b017d1321e4767221de398,154666652593340145902569111205338258525,313059912777940304738511100870407509059,2385,15,dc32cdc92a683921c130c7582fe4a2ad77db24d43f69fae462adc1eb139d2942,4.179883364673158,131ec1730077386a2044b7ba38630d731428a7f8a17a5ca169e3d50afa0ffde9,92.8441745412975,93.33333333333333,3.015805799161419,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R029,DEVELOPMENT,15,280.0,1.0,0.01,15a9e6f696b689461c3676ee86fb90efdd51fa029b5dd80c338546f46df52be0,dea87187ed8b3e25fb53c0dacf0bc6071d3e319b8b037d8dcc76325f439aa276,335466328768445699711614017915098531114,132131618926478655490964094244960779344,2400,15,bba1dc487e31e6ba867caefcde2e648cf7b9a2c9b37d307baaabd09fc60e1cd1,2.01409564534949,a446a3df48686f2eca81638a616141f8db6ba042cb7b47388a851587f815ddc4,44.34949672423425,93.33333333333333,6.313487653333333,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R032,DEVELOPMENT,15,280.0,1.0,0.01,7021a03a5fd57169f5e14f78c6fd509c67a26c42fe4f1cf4091f84db3cd3c0f3,5ea4d98257abeac952ae3a36e644f789f75823126953e536b976dc7c09046427,257795844735918506418346986503790389999,122199297050988483606731104772774448199,2415,15,94f443e7f6a2e87f2e9cace407a25e5295af1cb9fad57f2d496c2e21d477b1bd,3.3529015327271137,217f5a869a38493c5b73bd8efdc0bdbd5510a3621a7f1c464b270ffcaf5bb0b9,76.84127096838034,93.33333333333333,3.6438751789415105,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R034,DEVELOPMENT,15,280.0,1.0,0.01,258c39b08c522cdb40c744099945ec772822c85cf0c510df49db40fc95179345,4ba3e1874faa118bc7245000f86aa8649cd48f39c4fc723c4607e30fea7f37d9,224088022842087363459119006230607044787,307458978360032254604299621577283242862,2430,15,0b79700f85a6bd3e0aa0d373e74c920ff61c91ca3665ab7c67d14b08a40e581e,6.175313342784195,ac4c20ee1bb35219ffa6920b9ea29040b31fe77e326256ba12092ecba8929e6d,59.172169173954146,93.33333333333333,4.731954293865025,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R035,DEVELOPMENT,15,280.0,1.0,0.01,03cc19ca882d3469d3e4fce653a145cdc5b3d89da4d5886d60444e5ac86b5fd9,0967afbf5b543b659546e714281c028a1d9bbd7ebd09dd546276c91e470d6fbb,277420322946047999133816806670764389891,2098192651796168819183880561323369545,2445,15,ec96698906cb96962683c2c510319887787a6eb229a536b224c7f51f84cf374d,1.9549905254239357,c57b622aca5b03cf88b917d91c27d2669422a55142883be4b873da31f93401aa,67.38149095622352,93.33333333333333,4.155443817381701,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R037,DEVELOPMENT,15,280.0,1.0,0.01,0a06903f04e4c9052da1bdc563e7b70ab6e51f6d891315b8d5310bfe0dcd5e69,84cecf8579612774f16987f5b2a5f67ca23898a5e08399f2cfb137571c87c45c,276984254550092932746846658722004926156,192941910898505309747230083874640765521,2460,15,be17f89ddba060e79200977987b9c0c6cb29cac9714d87aabb2af3b674d64d48,2.0917481897009838,f0342dec2dbb5ffd6fdea3f458ec30c3a3e102cc7a2f1b306061d69d0c8d0d69,72.38906148882252,93.33333333333333,3.867987707552119,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R038,DEVELOPMENT,15,280.0,1.0,0.01,0665c571c0570d0b534df0407ed6e36d4dc10d9c75d0f69ed9007be51c990eaf,01da12e7198bdcdb7fec197eda62ec5bf582cac68498f2efc515784e2318f94c,144694189236198813689251804319290944333,27891997841935930604309141644021117351,2475,15,7c420eb21e6b8590ea23e679a30dfc98fe1903b237e92b00c9be0cac70de5098,5.70182865539088,5e07ee40e3553a8d73b569055a33bacf3575e4e166685072d01132df28a82f4f,50.37672855430119,93.33333333333333,5.558121935174639,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R040,DEVELOPMENT,15,280.0,1.0,0.01,2730768fe1eb2b409a3d447fa56d4a2db2ca703fb40e051ddbb0d55e5f7535bb,06006ee3e5d70a3895eaebc638864b5d49663b7ea330752ea419ef8f4e5622d4,58227762080260730060188445636804511552,124460656341032648544777421553864467279,2490,15,948a2148674bf9e706864797b1ffe4be664c872786b969a296e76af7f67e90fd,2.234205466633453,fb4e24bd0c3a6eb86eda3bd733353e0da4845953db73ce91aa8092aba9a4f1f0,50.66996602659737,93.33333333333333,5.5259559450468965,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R042,DEVELOPMENT,15,280.0,1.0,0.01,28e39b22914c755d9db890ce1e19d798455811c84af8f16b9b092500cc14a4f4,45f774a19b882e9d8a55531b37a8666724308fd63d10073b224c80e819381c77,236474301793009357433437079154875127335,278385527285954928703759187083711805586,2505,15,d47e72b69281ffe3566d66040a16eb33b89e02c8a99856a8cb338d109baf7099,1.8949159445891819,40d4ec045dd34c69e4c0e70dc4cc74d0d515a7580f25fb03b0ebf39786876dbe,71.42648342891336,93.33333333333333,3.9201145927710104,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R044,DEVELOPMENT,15,280.0,1.0,0.01,0d893be6252f388fd66ee76c4adb091e37cc7eb44bf9da8b5fc6c9ee2ff9a3c7,f4da5171848d20a62a3a114ec9d0e6eccba872b48769ede2b9bb6383d4a04434,39440718872262766872101475507936268069,145518020007762833330209417094801076697,2520,15,d417f35c43e93b71d70eae91c30164458ef9fd2d2628f83be9ad28f71c3084ed,1.6374423182174562,f162635f684cc7bbe117372c49685c46c9b339237798e594fd287ce3006a4af1,50.682941576880964,93.33333333333333,5.52454122212437,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R046,DEVELOPMENT,15,280.0,1.0,0.01,18a604b3347ac50d3b7308041f4981fbb45e7cc72a85cb248a6a3958479e1627,81b326ba7de229980d081df2baaa9be5b51c392683af004f819f8aa9b57100f2,168015490128263400440124472307528387718,272695646519635628466709405058726247342,2535,15,80c9cf6bc7415680c37aeac88f4fa5b1f97c25e6a7b3a961385ba629cc70c945,0.5410130761072717,2a97d39419137efd7ef03094622dfebd30807ea2b8a37db0d808b751f2e3fee7,58.931762664207824,93.33333333333333,4.751257850464023,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R048,DEVELOPMENT,15,280.0,1.0,0.01,25a4f4e3b0bd9643e747d739603ee10ce4a0716eb426db4cf60a18a7918cc89c,001f55cc90a9ec87d210bdbd2c7f78a8bbe09be93cd5a67a12e0c692da665585,270756494670243741489210993906479274603,202067849489855779709792800749132839399,2550,15,1f4c0deb79b89fa4df47aa1949df147d1b587fb2f59a3c9dc07fc5aae8112e63,4.378501387251273,2aa6aac0f76f8b29084fda26c5250f3c151890c0227169ae36d7b05e9d571e0e,49.832054749740095,93.33333333333333,5.618873261521699,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R049,DEVELOPMENT,15,280.0,1.0,0.01,6f69434efaaafe8ea688a90dc0e84d717652854b93061013fa1e07bdb7078e78,9b38d33e2652fd052397899139a549db30706aa8aca1a0f77d5d18e2e2b4f8d1,99448674949832651931087168115977023923,57106382445916584123582091705989083258,2565,15,2641840285e83f4fa29be6d3c5a640ff82cb2d746dd425e27a2013af19ddc3ef,1.884940462815483,63369cf6d76dd8cf4e1886565ad5953a080f65d2d25cef73fcf0d5a32ce62c42,53.07052685344937,93.33333333333333,5.275998121767301,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R054,DEVELOPMENT,15,280.0,1.0,0.01,030709c0eebfed86c64412e146847a90936653830250286fddb2951b46a15204,6890ba6cc8f5510618950db4ead5e05e3cf5826e35a55db9c647c355d969e9b1,233120052807477419070610470578874669917,147693188867653397240827460440082801901,2580,15,7bd993164d5c2c0ff9410556e66e8521100c1194ef75f69ab115b79c67b86b2b,5.7842432593355,55b27456b13b7d7363842bbe8b3fb70d19333412817c9bd9fc07638f9780a840,47.56628373532331,93.33333333333333,5.886522511576168,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R055,DEVELOPMENT,15,280.0,1.0,0.01,2c5ecfca08bc5b6028589d1828a9f8bc641c22b5b938f85ac2fe97bfb92de4d9,c5fe29d8478f929d053da2fc5ebbf9dc2f1fb6ec7bfe47ddb5e1a957a4272f67,184423101221087675734088535392375467668,251720748960675659630791052290162906261,2595,15,da1f3578a16c11fb4f04bf7675224fc492b69907b3db6a828a9a49ce336a131b,4.992658885031353,ae79d3b25cfac6953e557cbb88e8aa5837a2c9f1430901aad9ba181d5594d8aa,73.87576213188976,93.33333333333333,3.7901470241365285,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R057,DEVELOPMENT,15,280.0,1.0,0.01,3fa1231dcc9de53144d87754ccbf3190d42742f71a7ede99f27877ff7c6ef8d8,d796c284e68e78766b097d5d540f8243e9f28f25a7c8d5ca5afb0d7abcb51c0e,302622537787384380553189587768271121376,82810307069497920568419336549267335293,2610,15,6e3ee408d4347365dffdce6acf216c006123953cf7a0fdff6cb4ed4dadb58e68,0.19489815865308424,e7a4641cd71944a6f8434fde358d0140078295ad25b5b819834f97a37aa51b17,41.01902635240316,93.33333333333333,6.826100590356791,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R060,DEVELOPMENT,15,280.0,1.0,0.01,07f09928bbbdb9911a373c2fc638e2beef8e2da3060894b8a5c3cadbdd414bb8,3a339e0ee631279f65405e87095b82f10bac5143e7a767b05d29948d0534139f,252530462106468436281630996093964761283,294452925161159933789073131899487560056,2625,15,39cd2fd0360e1204a87ac08d618709abc656123d3426a69a44c697d5a1619813,5.4285266689154605,f6a5f692119f9db270208aa924b96401e2e00585a6548c31645e2e8296b1d3bc,87.50054819088297,93.33333333333333,3.1999799520018817,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R063,DEVELOPMENT,15,280.0,1.0,0.01,14fdfa8ef3ff52232b1cc47289f26e96d7b7c7a7ef9188abf99d31d1772fdafb,74e23c5882c328ebf7d6d65d5d0b41e242bf780b287b2008d6203034e5b67c8d,199131358719848708060371063659570407443,238742690500011795004743358949705233490,2640,15,a0a5958e5f22674b9b08f82c5ff83fb01e55277ad892ff03e68028666a490ebc,0.10723490832949178,89060f2e0859eac7f05c1a87e46ddf10f3cada93762b60593e4baae508783c5c,61.84708686467192,93.33333333333333,4.52729488476426,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R064,DEVELOPMENT,15,280.0,1.0,0.01,25c8c75b992f63679c70fbf30f98db3a1c271fa520e3f407a99f89b336a085b3,eb2d388af37e8d3ad772a03a4de27bd6e0fc761f4ee7411f1fc7974c8eaaa0f5,227729902479579518360733483197874449545,145461944139422417160688230890897383150,2655,15,5708d02bb9074d5ac501e1dda69fd440a3454400f9a2f0168df0a85cf5a72348,3.5609759161787835,6db9a9a6448f689ce9e5dfe6af8d18620abaa464891706802294022f1abcee53,45.00284621211149,93.33333333333333,6.221828696795724,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R065,DEVELOPMENT,15,280.0,1.0,0.01,51edc4f3542ad56678bfbc7b1abe9a864e5865184a35962b3cc536f903e78790,666acb005ca1d4298c779a47102af3d366a46b3445453392a86087c74d11763a,10435624806876913977820708838812973529,4024626321976216732812691855697131634,2670,15,5c01c0904c51dbe5ce80e5fd8d20f44e38adf31b7a3ebaac05f5f918b45be3bd,5.9064568822973795,818bd5353287275653ce331c2649cfef75f4cc872fe24d20d53880a6105e4150,43.845409187818426,93.33333333333333,6.3860733697472805,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R069,DEVELOPMENT,15,280.0,1.0,0.01,1a75056d6ae4529ae2b654dbe9f51c89bb543a49f2ba5086204b8714840d84bd,eb7db6d5616a550671eae18b24b57879cb2a53c8fd69c192bbaaba75908c0fdf,140046867111223205044371294179098724827,271883313473081319630240488832952268897,2685,15,17f9b41bde893552ad2fc207417d2cd4f8046689f95b70d138405602ffe9d8dc,3.099024382544544,2d9e51581cdba2fab733ee03cd5cdcbd3ce3bbf987b31502d9418a1d9edd31ac,90.22122272501437,93.33333333333333,3.1034826567737075,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R073,DEVELOPMENT,15,280.0,1.0,0.01,3a9e988bb34e6ea653b0173d73ecb09b12980b207b19d497bc006fd88f8a5949,e02a628648539ff4527f24072300018df91f0b67bfaca2a58c1e55b44ef63a73,59505043672015265223834592649345664638,35706874529362095919531520868023993910,2700,15,39124c8a8a8aab03ae4f2c2d733adfdf0568e466c41ef293273bcca2525409b6,0.21649270417326513,b69220808f948b30cca04e03f570207aa6935d7a38093d73ec4f0871c33def41,93.09926293766028,93.33333333333333,3.0075426073726206,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R074,DEVELOPMENT,15,280.0,1.0,0.01,35297b87cb135aa00ea71edc6ac386055668e9bb03967b663dd3c547e21c1514,580ee128342f0906fba23df192e18346460e0bfc48e532c30f31f04e5a158014,64456223158408388872631869310078510135,10300764789721928521035870484262005370,2715,15,fb22201af184ff72dae39c0d10290fd20c954a10e077fd55acb4d1f66c75df11,1.480349573856291,b1b3f1f77ec6195484e570e87dfdf44b74263f2519cb8b469b90ab9646657049,49.42935170808325,93.33333333333333,5.664650462211326,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R075,DEVELOPMENT,15,280.0,1.0,0.01,1cd6809f8b4362d1f3f4ca1dc7aa4bf90e0982db6134d17c71e755dd8a0640ed,72b58bb3593c051ce3169f455687a36d7bca8590f1f635dfe4d29eda1ae5b61d,228436926846736629690911200283197048543,111870846501072445618257771259954052986,2730,15,0018c2214d84a1aef30223fca592363147a7a9697a03610c1d65b71044ca3f7b,5.363112186644394,1f2f85902d5bc16f2de284e1433c46609e3d2e9deb338e0e290840c32d95b9d9,40.230071833041414,93.33333333333333,6.959967686909096,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R077,DEVELOPMENT,15,280.0,1.0,0.01,4a19594cc8eebf9229d22c0eac737ca59a426de9debd5207f54e62be79604d10,e0db2a11ccf26a1dd6cece7fb43a5e8a1701c52b41c1115dc62fd781820bdb4c,206606563844508383387669061919841035747,47846708543997768762293048498694454961,2745,15,4b317f62a199ef234a79e8516cf72e05e65b19ccad784dfbe4c4bc121c763a9a,4.103632935235896,9fbaa7d5bc815f308ffc2f16008302bef1bd292fc156ee6c6aa54c2616c906a4,53.10930380570755,93.33333333333333,5.272145931800163,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R078,DEVELOPMENT,15,280.0,1.0,0.01,5d98947e87f2b6bc77fb066f8e09aa91eb7be43650e300ab087030f578b1b2be,d1d7138d118cc6920acef4170d8c3bba47d371ae4a724ef7d8d32a8ff049cca8,59928720753988992709493259719670298749,108734517780163536920966204942847525297,2760,15,9200ef170bd26144cf64b430d612903c8d73fd2faa4068b6253bf7c8c87b6158,3.130249589345751,ca7004eee6604ae3f2d503dd3c46497959dfe2e52a16947dc464c8045cb13175,57.612381208269355,93.33333333333333,4.8600664323836416,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R080,DEVELOPMENT,15,280.0,1.0,0.01,51f8ae4f9965c9162bca1610846f3b465211a506ac6bb95c8d9ee0efb1a85572,825c0b58e06b8122224afd5feec1e844a8261583c9f15d2712af9f85017d0767,6079163015698596662262528091420926205,135381724744352313248733255201635575188,2775,15,4bc07d44e122cede6ae9c43d5c29ee046aafc75ba84880691808d91dfe6dbe12,0.8149367949044432,020d11c5162fc4e9091c2b1cab0868f4b9da69d6c70063eabf7eb4ed174c2c01,40.72137034417664,93.33333333333333,6.8759965009390065,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R081,DEVELOPMENT,15,280.0,1.0,0.01,364698b7e85d5462ab236d2dd058eb281c97d92cbe7a8389307c0fe265c8f7e2,a8d1cb80c4696946b441ca3423fc08fc61419c61c0079215edd36d36cb04964b,261830130236395182554187477440196212278,154374312010452173631268998067749244758,2790,15,fc60a68b412e739bafef9b76d8f6a69458bf7367a367d83a4dc7e463209320a3,3.092802469896588,6a333a61144080a8814bd0493e3b3f44e85ae7521c9749b77917317ac88f1141,45.48059278761014,93.33333333333333,6.156472087062986,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R082,DEVELOPMENT,15,280.0,1.0,0.01,3033b9a5679eb8a68071af08f9b7b5e85dcad7f91e6db11b28cfa9d1dba90423,cbba0f5aa001c2db74ef4dd0794d7f5bd259457c8ed4f947654fa78f7c5be785,174276271699802748522353176671701182423,121453198579820144844490020476827385859,2805,15,8a426848c85a0b4c71cb2407de5c7cbdcc5e803e8e568103d0dd3e729c1c0bdc,0.5506873952799693,0190824d6dd1a7c7ce6be71f013fdc720284e002dc049d5dccbc962ceeb622fe,86.49984341569191,93.33333333333333,3.2370000793458695,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R083,DEVELOPMENT,15,280.0,1.0,0.01,0341b8016be0131de1dd32e5672414d45c8b4065fe64d23e271a14770dbd4549,743ec43d88a50d983878ce8cda0f947f01f401438df540d7b577985c679a659b,282983300382958878704040758972201405273,96918572345942544601762884317505231901,2820,15,bb099ccdc7874484a99a06e1c6befafc4a093d7d519d5af3e3ff5fe195b69ceb,1.4890613960903332,6ad46eaa81ac7f3b3d08ba89f92dfb5a118a30f4e5e1781159ce15650929201e,66.34656725917142,93.33333333333333,4.220263557965679,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R084,DEVELOPMENT,15,280.0,1.0,0.01,4abd4d71561f4d325d0524a2465eb6ee6656e28c460fea299c33391c8bd1c9a5,56c621e7972c3f4d5cfa6ed4addcf027fe8932abbbe03a0f10257720780dd1d6,244527731598217838330494120751622486060,232702327556902893027107527062819041530,2835,15,c6f3031e6e1257bdb95b6bdf16f66b6e98190fc68dc7b2c47506fc0382369b3a,2.644504180419643,4d97ceb057d4ab7520bb614ab1e177f6890586ef5c728a4856f83fd6856e0c49,76.20390198769066,93.33333333333333,3.6743525291556445,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R085,DEVELOPMENT,15,280.0,1.0,0.01,368ded7d69593dc6cf03266bf40c6601e0ad80106d6325b564cc69f6e1fe8a06,866cf7fb692eb0913a3d1d64a2dfd13b0a08475414249822ba5a2a4d071751a9,222623848512509724115435123325881975985,38662487392497979246828752573166926593,2850,15,80ccabee7beed663a35016c7b4df96a715750fe6efb4ff9169803696716737c7,0.3481672061516159,560da057b4476f5348bc25a80e5a2b8884305f1843b673d3d325f9b954562961,48.80926622447449,93.33333333333333,5.736615639994999,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R087,DEVELOPMENT,15,280.0,1.0,0.01,10e6225cd0bbabe5c387a8e97b704afec9ee3d7f2dd2dc5c3cbf78335643189e,82f9fec815032b403a82d635a79d67d2f1ee0e72433867975fbcd9c8440d2357,116128161196741067343628864742021673754,133134745941669271282002109066123185680,2865,15,a5f0fa185d03ee5e0da7e62b021392190a7bb4b18cae1b4c7683342c45d44a12,1.5391046859950848,970aab7086b222b23dc2d7896d50423d42f32457348e69e715eb3277a10de84b,79.97706399274459,93.33333333333333,3.5010037380892256,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R088,DEVELOPMENT,15,280.0,1.0,0.01,4bc85fe927728b68ad44a03d51ac4a16b3d4b2be6f6778053dd090f3ced4e246,b4d3ef3d914ab3ea799b2afc3d5ad43df74c32bd46412fc694253baa7ee07430,301189619191353442151151312879441733558,263326324384675000447294996216860144874,2880,15,43d3dc0fa682458506e25e23aa729d2bab11916d7a6619f90d772fe0f8b6da5d,5.083733663314272,a60e2f37679d1ff3d3f4007964664a9ad0942b30d69c3ce69f1f93c829105b7e,77.97625721780479,93.33333333333333,3.5908366211768614,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R089,DEVELOPMENT,15,280.0,1.0,0.01,44dd4f9c0c899bafe9ce48e7d92fc4853d7dd92008a86320d9af20c6e9278352,d2fb508902b2a5db7d2be829cb3c5f83ea57f6ab639c1e0e5c8a56bda637f2fa,70867726542232365605615529476335542201,314884697478529381696547957711369622601,2895,15,57468c6ad6cd41ba26e5d4306e441653fd8410744f013b40a828600729d922a7,0.5168245464106704,24cfca2cb4e2f9e9bd35b5269fd5cddc5306519b37d082002d1eebe1b9a62a1c,62.54381642695036,93.33333333333333,4.476861438844768,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R092,DEVELOPMENT,15,280.0,1.0,0.01,789ba48b4b53bd148a92d00607e82f7dd17d98c35b296d6f6f84d6c6716e5c2b,b05f8c6e64666d28993e3815b5bd6c342066b728d086c59c03e03c16b2564533,158190529719375943594413121485910519663,102882067210794853657335695753728269805,2910,15,f127880e3c6cd1d6e0f5cf6a0cc25abfe13d286568d64035b9fe23b6d4250f81,0.008713704471261775,7811349303be1e808fc3ad9c366f1c110118fa1a6af507985b5dcea94a45253d,83.72096923703185,93.33333333333333,3.344442886312753,MATERIALIZED,,0
