background_realization_id,split,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,split_rank_sha256,challenge_rank_sha256,background_entropy,period_entropy,noise_offset,noise_length,noise_sha256,phase_rad,phase_sha256_or_canonical_repr,true_period_s,period_upper_bound_s,cycles_in_window,generation_status,generation_failure_reason,redraw_count
F3BBG_N015_A1_Q001_R014,HELDOUT,15,280.0,1.0,0.01,bc6ab64b8b1f63e60e690d75410d91e13fcab2d9b4461347538e8f72cd4d72f2,8ee4ef957889a3df2ed817dcfc866efedcb940d560872339f842a9bed264b931,32657555333101042099516077105198130402,197593786440933531303298758196126361739,2370,15,48482373e091a6e73c8937ff4a925c7b9e27efac630787a68d055a202fcd3bb2,4.445584512999766,9174dcfc09580a30d58bcf90fa6871ec731ad2a90b59c84fc5309940a99dc381,86.77495705347839,93.33333333333333,3.2267374079763504,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R018,HELDOUT,15,280.0,1.0,0.01,d043679bf31820452fd4774bcabf9e548c9d9cc95099d4ff508ee11722f17191,a34954b6929ef8c973b032ebb3479a5a5429e5b1f5e04e809928114970f27afb,234864649464172024152744335495765480630,254419691442391104659523051050331868120,2385,15,d8ce6e73593309f10dc99817904fe8be35cab50f55971bda28f7b464b40fcc11,5.60630752475747,5d8827b9c67dca903b26f3798733fb4f2a51ef2c0334022230ac2e796722daad,43.391485041260644,93.33333333333333,6.452878940044344,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R020,HELDOUT,15,280.0,1.0,0.01,81bf1e7a138984320272c1a64a32a090477c2994ae564b0bd7faadf7afa100a4,eb39a418c3f1f65c07a6f84fddf5f0635b46b62d07fc79bdb8c7a1b07d23592d,141722985341109125073825494525670567606,270155925467519425084450518133714339020,2400,15,5871cc26277133b4e39a999ea6d2def3796698d1d2521d39e68be404facdb386,2.36699238286903,a310b6403e85651baf0de8db2b54a1933f5734df194a35f605f24b4723b9d2bf,64.8925413974994,93.33333333333333,4.314825617398144,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R021,HELDOUT,15,280.0,1.0,0.01,dfa9d5006b97efe5526901df0c9236e4f45835d36d7c1f9a2acdd5ba09292347,d792a3392ad5795e208be60629ed016104b8e909e0af23f32994f175053ca595,179867711194807042999440236509807020240,335371368211031570374076935458327934935,2415,15,ed403311f27cf7dbe8b827e7e96b8833079437c56058af7573f54ed4f74d51c8,0.6089440853781513,75817deefd87d0011b23711d1453de21da272f6b6dc378f8d5970da85fb34844,66.66886412372321,93.33333333333333,4.19986156476852,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R022,HELDOUT,15,280.0,1.0,0.01,f580ceec251adb8f148365441db1fe5e4fa0771f7ec332c60f8267c0999c1fb0,038aa49228294a64203b13fcb78e14ddcb8f073c21797ebb26550baa2a2e59d5,340081165010520836942820041516463731369,56362052985638958511580566635554026477,2430,15,1ff888e331ef688fabb539fe6407e98e10ef0135be38b5aa6851f44ebaa2e634,2.9668455043407898,7c1c646d7511a3c6253e7be44251179c9f91ee485b9acbb1f66ab32c3856e3d5,74.18412373384571,93.33333333333333,3.7743924967634688,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R023,HELDOUT,15,280.0,1.0,0.01,f243957cbd2789605315029ef6e03d86e90d6f303935d9ebb9a634e2964a4c4b,9f33fd85927079c0b5e7a0e30e8b40164af070f499f0f956e1aa94069821bd31,146016633865118691061247657980391992172,199106098141155336197042220184684250979,2445,15,b3dcca7cf52127004d03910f04612321962e0c3b4ad595f14739498de7a7dfbb,5.919073922124557,e77816fc0b1679033ef7161ba9ce6950bcd334943cc00454e80ad152698cb15b,48.96193205478577,93.33333333333333,5.718728576451906,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R024,HELDOUT,15,280.0,1.0,0.01,df3564c82e1bb441a15bff7883e76c3fbedffac6e0a536f526bd61688e4ab2f0,7eed07dddba1f41a57db460b4fb6bc295aec498ecfa1cff81df872e595f02d5f,145145905432543101163886032656243981857,269496960313192784203021067226770613180,2460,15,daa2549f43c51243234ea0e8203d10262b3f868b4ff401f081a4b4c916e14092,4.795837533661378,20627a313bee71459c7b7248c8aef9fe638ed3fbd247e264434a280aa4b16b3a,61.578741793385326,93.33333333333333,4.547023726783536,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R025,HELDOUT,15,280.0,1.0,0.01,d9cd8cbda9e98542f8578881d5670373b67c7c6648e64ae079a241240612acd3,1e2932c5ba2d0a30561410b691c7d46b66be01422d2b903b7cbde37de7351364,281822076087694759092859740705934101935,168766850727955246569787564063243523198,2475,15,f46e0e41243300199d474458627832072b465d2939d27d9791a4088e3e967382,1.4340449743460761,9f7e4c3bcc4b47fad6cccb298973d3f091bce360315f24043cf85232f0223926,57.85321844942175,93.33333333333333,4.839834455273916,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R027,HELDOUT,15,280.0,1.0,0.01,99d5eb9029f3c3ec7e80741d004666d7ccd101e2b2eafb5af3316b781af2f668,016a5f3f12cb7958ba41ac590182255df9de9c9954b30395bedf68a887c1ff4b,182651849090060242144910643944312782625,153352846490411209771072088823397754969,2490,15,2de085714215927b8c2ad8a5a613010dbb6a037ca5609fcbb47104a8b2dba942,5.161672644590791,1e2d4b7bc2d2321830c22bdac00f288b10e051f15c3d3997664e3d835b8b6199,43.37570904479141,93.33333333333333,6.45522588946872,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R028,HELDOUT,15,280.0,1.0,0.01,ce04c213a8b6ea44e8f924f74829289c09b359957bbcf5927e3fbc0cc58fd4c3,06dfdd24be3528842c12e9ab6b8cc691b66322db551e0cb2837f81d1dbda9ade,248573207831802117535823908903872078431,152316519294483602879557286916366144971,2505,15,82818823abf02a946605960394bc500b57f3995855a345d4a130bbcd67d69c09,1.0502225082423005,c00e6c2ee2b2c435013db42c2051b5aac50e4fc2d39af83423d7ac900ea48ad0,83.02433906332946,93.33333333333333,3.372505016708667,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R030,HELDOUT,15,280.0,1.0,0.01,d6da93652d7e992c8974c36ef825e9b26da6194c81f0f4c35fd242fe6d9cec3d,ad690213f7bdc3edef88b72ba8d3fa624859c0fb5298f5e22796b7a76e0f0d4a,258697284513116765015494363497858310236,246502386377863710261367271318839291295,2520,15,22ec8d10e86b2fd4bbdb342bab9b6bbaa5e7350a8a37cc24260b9827335692fb,6.009855000316891,1426c1d701bc7844c598c6434c5b382c95592f387bd46f484e93a36e65f7175b,55.92857595810625,93.33333333333333,5.006385290584482,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R031,HELDOUT,15,280.0,1.0,0.01,e878c2484d6ec23918fa5cd5b2dac3081091bdc98a0bb425570d5da7e8388e85,ca5c9cb3d9e44dc5d13b3be489d53971b2b7856abc483c5d74ab406c11e34aa7,162799684022433527466405829106316158767,311153156957769174766331129080128764238,2535,15,f27492a3fd1542a8945d74e20efae8a773fea265fe3b903fa43b71f9adee70cc,2.9556704473484183,ce6a37f84a2b750288b431d35f2d899abdc6c13c3909390a1f552bdbdcacbc79,89.0734101121563,93.33333333333333,3.1434745750436583,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R033,HELDOUT,15,280.0,1.0,0.01,afc40dd56d00f43390340740a528f7958c7b5d2a910ed3734987a5018caff9ee,df557e24b572a97fc8148127973a08a826595129a526dc1e1e046228e5ec1368,126975468743305017122096248097348033170,295062094500359144487116158219931228240,2550,15,a6de9e4b7b579963bc0f5f6868f837d4574c20ede40163224a964fe1c112a457,2.0968074006962447,bacfc50bbd040063e96a539bf77c0a9cb694ec7c530249db27b53b6b54dcd314,85.74168848758916,93.33333333333333,3.265622650299558,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R036,HELDOUT,15,280.0,1.0,0.01,a5d3bc470ca782ee62429790a7df488755f11496cde27e9f635f8d19c066f4f0,8aa80ae086c270e5a8846faf9dfc9047f101ad2e09fd56a72bef21c2e05b5bee,19510448560287559866714172852609336235,329802320539983914953362126485099277088,2565,15,45a0adfbf83bce2cbfabfaaeace834d9b0cf03551ff2f90e6421d8884d14ee28,4.370215254180136,443dd80026600cafe5c31c9707f5a56f2f05ee6b1e63ed5d30f12ad618904da6,86.76823062617454,93.33333333333333,3.2269875503896133,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R039,HELDOUT,15,280.0,1.0,0.01,fab2845a0a7f7dc1afc998c4a70b42d37654d1ac7781f253185ae491f4a1d3fe,b3fecbd918a8a5b8793e392a7b156ed91fb1b820956a1143fb10f0a5b00b0529,17785350377104961087893567083959275049,154828622503024495115527922310948917427,2580,15,b1a1ca62a29a15c738cde368d5205dee62585b8c7c2cddbda2a175f2d722448f,6.052186739679089,79a744d429349e328bd1468038b4ba01cf10c2fd3857a378df096ad3611e7c74,45.88816962380673,93.33333333333333,6.101790555070131,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R041,HELDOUT,15,280.0,1.0,0.01,7af5c0a2447c2e88954e2c69c728481c7e8b10303c7de89deeb0bacd79fdc0e5,b8bee65f9780d182549e9e196515401cfca5cb388ab1bf3fb960ce6d3f7834f3,255734759231075251768441000086812663425,233015098336184927089349650342398310523,2595,15,6ef0c1196dacbddb1efd89463d067ebe598055eace605b12ce8746d33eaae4cb,2.129478815410688,18ef24469073b1a8864dd1d11e2a0e6bc91437238fb9babd59afd1b374768ab8,81.65862726497734,93.33333333333333,3.428908976040178,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R043,HELDOUT,15,280.0,1.0,0.01,cfe0ef77fb8c0b7b3d3067307d585ec080deaecd7179a152f88d6ba328e090b2,371cd43ad07aeb70b78f7022b563b4a37f0175155edbf7ce29365904bc67eb97,8168254866814751724657622960136461036,195999728265282242964209570964653312538,2610,15,0779338749bb53337ac459676b42735cf5c29df28022b0b6cace58887b1138c9,4.178530606299382,0979859bff7083daa8fa30c44abd3b71882682213b29ad2cdb3e695fe1f1ec93,82.08182359481559,93.33333333333333,3.4112302546076134,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R045,HELDOUT,15,280.0,1.0,0.01,add00418eafe10ee98a0c268aa1f0a6943bf3e86fbb6dcc5af2bffb9926b3f83,5ea6033452cb8ae18be0de10aef2425a7446ff3ac7d18ceb3bc281ddee7b61e5,143796474080412725409251099729402832897,313235962276587884775448054342212981259,2625,15,268be03e678487c2b9d3df4cffff8de924ef823b1e95e31929ca75547c457501,1.3694402668026093,767ca9ef7913b8bf8a6bdd8e483235426c0116c0e6b0ac5e6632bc419fd86b44,52.51422915768071,93.33333333333333,5.331888223271146,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R047,HELDOUT,15,280.0,1.0,0.01,b72f489c62eba28b45e6e6d38a6cdc2021923fc78bcad5179d356817ea14c08a,30c4160997aae46ed78110061976b3d267c0dd78cca77381e7c4d547af7e7bd6,326166303895058886881673440776749079715,337115074487480091517773466643039351074,2640,15,c12bcdfb2a56110e526023f68f3be6ece03ab52146b7e31cc6a4855aebd34eea,3.1534391934493873,0a470844c2bf306edd3c4c498d12d77b3e0becdb657c2e2cb8079addb20ee946,66.58457331228638,93.33333333333333,4.20517825783429,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R050,HELDOUT,15,280.0,1.0,0.01,a5b1845eb831b34cd0d61291d94bdbe0806f976624073b2966592c812dca4f19,533fa3725b4a7ead6ec0539ec1538a548f437c7d9de74a164e24628e74972fb5,222364878541011899500357239014367146153,192486102466394825395733025505192650643,2655,15,e9d6b7799b944a15319a7e21c61ee6e9b8d755ed3e03d32e6c6f056be39429f9,2.1613696690127675,ec794f781890ee4b12b99c6cac265d114e06dd2bb912bd8788059f113b1f78c0,53.90648581967937,93.33333333333333,5.1941801759554105,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R051,HELDOUT,15,280.0,1.0,0.01,855b5173d728fcd741299aaa1451ab1bd5d5ac938df16540895dfedffc51c159,42f1fab8ff9b8352ec7be40111ebfd77aa45e18262fca96cae3bfdd3a3c77747,230649034610825778656047340718448714820,275328877044832091025038602498605101636,2670,15,16f9a0ee58736b5a105742f8c1f3a91ccd9a7151dd0c224187c1ed2a0e19d158,1.01477105344793,9f988b364bd8f749fe656fbe98493acaa562f48c844f08f8f98c14764a23ed0e,65.16401755439122,93.33333333333333,4.296849864517471,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R052,HELDOUT,15,280.0,1.0,0.01,a9f711204c86c3e2cf0ada584873795207f10d70810535480d8c21680c91cae0,ed09da41bdba189c7c58498b6fab0313d9d995cf2235ffcb277dd2bfd3c4b825,14086733070827240186670644805230843306,236903227683802844770190619258193931993,2685,15,9f48ccc958d3e5bb5ab09359f3df5598e73538916a155bf225480ab98a62324c,3.3780826877670065,3cc18d3feafd9c5ddd6dabf20f3b3af47d346c49e049f75f562b652fa2c270d3,48.87261039460753,93.33333333333333,5.729180367883408,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R053,HELDOUT,15,280.0,1.0,0.01,c4f5c2719b0b9ae6216ad422421e892abc408acc1c68ad97f03840a236ceab31,c43c9d2df5f890a7b9ab069bf7b335cabdbe298e2cf29c6e9bf51a1fa3dec44a,166882102963627691117260154631224241502,195562359722796950883103889848743284598,2700,15,9ba3757d926f67fc671efa8cac4f4c8811e4dc1a5fbce0a1bd9c9bc9d2b5d38f,2.834170678232378,e233f168a296724e5127cf72047d122fa961019e092b973922c027f3695829da,53.55290056531312,93.33333333333333,5.228474966701608,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R056,HELDOUT,15,280.0,1.0,0.01,8095948ecaeca075d5d070c04370e0b3dfc8cb59b9e89ccb5c58379178121ddc,3d36dc3d2544955fdc4a1eb13727124dacccfcd3e54be3e7c94be5cb7c994672,94559651759562082386172673714618222098,20999041838164023492849234918480236433,2715,15,d0fba58782d9b39a2b1bed5190b0c10f133558ec918592a8ee11e6197d6d062c,0.10241859013697027,2c0f3f6927d34e312a59bb41cb560e972d1cb9af9eff5e37a9a052275024bc68,44.14002242826577,93.33333333333333,6.343449427445182,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R058,HELDOUT,15,280.0,1.0,0.01,a02657d2755bc06751ee21ebc41f02b8c9761afbe6e195697dbaae2dd54e6175,3f553d798eb7437bf72f83be2dbcb19c90be1d8944c12e8b9d7c8af94c226d1c,268444928406970614358693503131481047872,231404408703419910427064703021076994939,2730,15,577a60c722c18970e282ea3c853595a33757ba6b70c080af7ae982d1f28f00f9,4.493142343747979,451ca3bc9379bcdd417baa489eab4f9fc2da430217801817cc439c907737be86,52.592354651830746,93.33333333333333,5.32396774880383,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R059,HELDOUT,15,280.0,1.0,0.01,e8f346f31d81ea34d493b80100fe33d9929f4f59b19ba5dca741101d32faeecd,a4a27d5d820640625e2ffcd5b57196ac2e37961945ba907cca0fc7bd7eabdddd,192060750014794680298053484681900914104,280491266026842343825981663394704418642,2745,15,868da28e6a85257e972ffd53a2d723b1fd8651a13312701a60e447bc18b553e0,5.777522563085195,10fb7b63cec9cf3ee6c97fc69e7f3b267f669473e46427613c4f83246be4887c,46.48117509258814,93.33333333333333,6.023944090102159,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R061,HELDOUT,15,280.0,1.0,0.01,8b681b024f5cf243a2d6cf09455de5aae9c15231422f90ab63835bb58e4c273d,7a55859b987209b7cf9432b9931ef5b9663a915dab852ca6e684430679943789,149806057943978945318409452246325444820,340139878469020636774968289354361362437,2760,15,f76b0947d15d798e8dcfe20912415429825a4bf05235d5c9621684663c8325a1,3.060340719247897,2870d79af3e586abb057766eebac8e63200661c8fecd5c4508b08617bb34be26,48.51996576882788,93.33333333333333,5.770820229636038,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R062,HELDOUT,15,280.0,1.0,0.01,dcfbf5e2c5f7d96a67fe9ae27243c14fb8729d5baf1af8d25e26ce7272aa9d67,72f226658242bf44f0819293dd486b38c607502496394c5fe52cdde2fe6771aa,5040179724240228173824746854518918444,284500212720771834153084957108748257618,2775,15,a3d807935360cf5080080e25d06163687fe750f3485eaefd75ee88bc61726a80,5.920264539274188,ea9e503b3c1cdeb2355815fd133f3084599dc75812b05c713eb6d63556dc3152,57.94876070103234,93.33333333333333,4.831854842324728,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R066,HELDOUT,15,280.0,1.0,0.01,9b08ee3b3a1546aa27df9280812b587879f179efe286644a4fd8869a5e2a2ce4,1e0159942dbd10c8340da11936c5981c9b117116f14fd875ad5a05860c5b959f,27911361275659662135364676877714436283,143030604521449815422257855813468785905,2790,15,ca2c9e8ab28d1d0937a9bc5089a49871e2beda85ed26a8cf399754521740eb10,3.291371099476891,369f95a360ab61041d217d9805f9daa8bbb92955e99aa8ec27c6bbcc562af0dc,47.5836198070687,93.33333333333333,5.8843778832985105,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R067,HELDOUT,15,280.0,1.0,0.01,9e748d593925b95a6786c5ed42d1828e5a84fa6c40045e4d5de79caf30302ad2,c52942d4ad213fb6b8ee96a5fb8a793984903f9203d7566a0b7c0ca16a61286b,51399498913601332648596506005635131860,313747776594259567807312222441713386186,2805,15,00172694ed973e8d1fac0eac5f525fae9f7fb03360df9aef9656ce8b698a2b1f,1.1793486386508951,2796208e4b2f4c71fdbdcb8a776073d2bace11e7f580bde46c5a77091c8eee88,89.38584404345109,93.33333333333333,3.132487062088825,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R068,HELDOUT,15,280.0,1.0,0.01,b759c68bde4b7ce8556c22a58a46b26fb0a76d076e2eabdb785c83c9591674d8,45e5bab70d5a1c41aebcc5cba66e9f717206eac02a163e54dae5a1f808d06711,261547171191490618841761160350214010517,312515823739932960935719366036047314342,2820,15,4f5f87293ff469c272140e99755e4d157ff80f714a664ceee5f3022407ea1939,1.2982112177680853,5138162b348589ac5cb395333e4f921896a56ae0a3468e30fce9fccfcf785c64,67.19472108307556,93.33333333333333,4.166994006178322,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R070,HELDOUT,15,280.0,1.0,0.01,e2016b701b820d527e66e404a07508a6c5d9d10b4912b53c22690f648d054756,dff11be8f5d9ea9cb006d07b7d62a0c6eccf1a97eb9eaea024b45be7d69227e2,28469161746304633757240224470943750724,137711156121713910753896090990506326433,2835,15,d104474bb6bc6ec0a5522a2736f92c0e3a86ce74696c8a4e683454c0acd00826,4.12072140308105,6ef68c31803531865e08a97f6a224c4dc47ffd21f48b988b0ba2ce45540d5a51,57.85469841785078,93.33333333333333,4.839710648523706,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R071,HELDOUT,15,280.0,1.0,0.01,b52e636ba90add39b653fdbdbe23dcdb62dd407a5d44eb61c9dda65f3708c04b,59e5a4390674602b18e715bc15e9faa132039c661ed4adb63bba62207985e035,141057841832030736470192437632648571771,86242667454377449866894723023301948624,2850,15,01d483e90b575c359e516c84a8144fd6ba3ee0c9f9b0eb99a21c3bfff1f01e1e,0.052167625548269134,e7be042d58a9bf6dec166e75b72b8bf113be07cf36caed42c656dcf001554fff,65.71021437010405,93.33333333333333,4.261133564759615,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R072,HELDOUT,15,280.0,1.0,0.01,b4f30b77a5db188441498680c52fb2429c425f3ed44e079c3eaf465385f95fe3,29c06d99c878909cf83fcd14cf1572f947b570571b64d1d45255e5888536a2f2,273141327279027012600297387370234594644,137347536184432563278992452919260091192,2865,15,4ad6ea6b39d562fd0c38f180ffabf38e67b33b852a5bb197868bc5f80b01e555,3.728910237506691,c04dfd7a15d0a5952f1dc6180f231b7b92eb86fa27ae98077527d9e9ccfaeba4,54.19989602246169,93.33333333333333,5.166061571113744,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R076,HELDOUT,15,280.0,1.0,0.01,fc8e305cb4ea7646300f212acaa87bb8b704beebbc2464993f4c144bc8c0e6c1,267508e889c91795d92b81fa8372979f199eafbac534145fcefeb70cc5dc9978,332245179129191092757312187818566819048,11562774512149451697966162421980473947,2880,15,b6b7a41a2ce8b16710b3f4289b2283a3969f92566e85f9bfe3441fcc54a9deeb,2.759923666026044,735d8d6df4b79a9a0807f3b58ff1c33ff403f04096112ec07713aaea6d89ec21,58.41287978665797,93.33333333333333,4.7934633769580826,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R079,HELDOUT,15,280.0,1.0,0.01,ba7a52cb00c59bd7f37223039d1b9fb7e959348df3b82e42f2c6430453213629,ef8300f0f72eac6abfe09c5ec1223acef9c13067fabc614d5fb229b2833d302c,92664919569221638353561110377647218562,70375966594107469941168265484900539447,2895,15,48c1510a218ab0ac3922d2e85e799d5262155b623c404a23b7ad09af63d65128,3.1051524891423163,a5c4c22d81ccfb8213b4e445dd7f113e3090656575c7c918cefcb949ac39712a,57.34930597716112,93.33333333333333,4.882360740538127,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R086,HELDOUT,15,280.0,1.0,0.01,a8a1f13317f4267e48b97e8406c042f6000c037a47bebd056bcd5282b6b2d500,a35fb648c99b32f1d7948c58afe343361b4ac156f11ad420e5991cca4a151c0a,249682163784562349434330387650429036026,156568409608081480358293317952558376120,2910,15,a4196d93a78f7bdbc7af22adbe70c516901eb06c3ad7fe5ad9ce5d94c46dedb4,6.131257068581807,b5f66209003793440fd808caf2c681494c8d75e079145606879fc2cc35bba8c8,71.20303546645614,93.33333333333333,3.9324166191188357,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R090,HELDOUT,15,280.0,1.0,0.01,be09e48a2fd1e43b0e798438c4264340ccb41574e632bd7e3b3e9d4f5869d860,2912e976b4ebf24a856a4074adfcc69f193c254ac216aa88bdd41ce25a4ddf7e,178658082543568684871969915526723599333,331397907707635184270360846628037162430,2925,15,60ede9cb80651b7d088283f1309d0474e2c27200376b51726b8f5433f386728b,3.550239777629351,3e3c233c201b98bfc9d9b6199d2ba2f75f879b7b142b7a39d9eb00c1ac05d36b,89.54455539714584,93.33333333333333,3.1269349516355383,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R091,HELDOUT,15,280.0,1.0,0.01,a87779f85e54b6a34f3bac725ca3d25c91dc1537e481c40a6f9a8e282c8bed84,0c692f0c0e7700f4d954fae0168490b170c52720fdb4e1146fab98239541cfb8,300439597375672438750676584512764112934,4568265893416412601462115294590528793,2940,15,7452cb365476e7625cafa59e01518999e2d6d8213e751627cc12cbfc2fff2bf7,3.3066620095837913,9ad06b07f04478397f0ee06e9ed0326ac1e9e34f32451a1b5aa3a988a4e02816,66.81764852903277,93.33333333333333,4.190509635763939,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R093,HELDOUT,15,280.0,1.0,0.01,b3b2aa3cec0ec0834112c6eb53f6393a272f5c03becc6e66eb9ef9bae045ba3a,9c38630649538d11bf4648a8db95259f6233a34aee37d284289fb598c3e3fc7a,32157194392218496275341591220721709116,84760670074202417272143644457488278228,2955,15,1101b0bafce82c9de797384f67dd142112d1b7c8c8c5b8a50569755481861ec5,3.6898681211778235,fd07caa61c91d4c0efad036e870f552f0f185c064ebda50e8a0008e30993c082,48.225087206819914,93.33333333333333,5.806106659780241,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R096,HELDOUT,15,280.0,1.0,0.01,f8de98f1bf255ca8cb79eae445a8f83ccd9fe8bc1c37532973934f88fc9cdd1f,fb68bf1bdf3bde1388b961c2a0f8638a28f1dc2d1e059f7f1d8243894629bead,152852684941118843229256075875218956691,143833484774294240674935935572772156238,2970,15,28112ed6f138181298eb3a42c0c1d1e5a0742459e5bb9b348d0619da49e5860d,0.652266454030101,a6c8372c14dd0bafae650ac04a2987188a215b4b3ccceb0d5d02b2b035188728,49.83794270326666,93.33333333333333,5.618209436675788,MATERIALIZED,,0
F3BBG_N015_A1_Q001_R100,HELDOUT,15,280.0,1.0,0.01,7a3af9787ea7c6b0172c70dcccab9cd9a54abe94fe1515898ee9ca1b59df61bf,0bef3fa82279fb771848ed04a039e97d6d9000a14fe11ef2d60991746b4b3604,263822392927598112562931863082086968021,819171056907407547560552975485308229,2985,15,29506edcc888c19588e0e1334dd2cb092986d8f7bbc5e3afe28cb10407d01ab6,3.2395338978471253,cd0d9af0df734d2f829a99e88e48556cfd0064ae6aa6b21043a0519074f44fb6,88.96066299232014,93.33333333333333,3.1474585573195655,MATERIALIZED,,0
F3BBG_N015_A1_Q002_R001,HELDOUT,15,280.0,1.0,0.02,e46af602d13e1279480f7c0ae479d5833206c7aa6ee9cbc0b5375cfccd181bbc,d9274dea160ac98118b7fd4b38c89f8f69a62f56506c63c9ae49d5b39c2409a0,332568689505245110261191929333955308463,244127848164319625494787536123429984384,3000,15,c1dab68f1079b7689e4f5516fa44443eeb7885eb57fe178c0782cb534a685ca0,5.540597212272886,9683a2a465c0b7e5e15ba32b8a87bd818bd63d302f5bad8994738ce82ec9e2b1,45.258436668593895,93.33333333333333,6.186691821688571,MATERIALIZED,,0
F3BBG_N015_A1_Q002_R002,HELDOUT,15,280.0,1.0,0.02,e267b5814bfa1ffab69d7ade73f21f2181ca52212c42ef40cf058618bb6f39d9,61a79822da9ec7fb084151941a1dd56aa95136a46a983c221f5f2458cb860f1a,298266599013279359175086297300785176375,24759149884076241826915882883257005630,3015,15,c2878cf0083529dd29dbb2a75b518daf831a1d7cacaad3df5fdbdd3b6d63d017,0.03570182239158778,0d77e19f185ea200f26963d537b128a5c457e8b045ba8eaff29f088d2cd2c699,75.6878812721315,93.33333333333333,3.6994033297520352,MATERIALIZED,,0
F3BBG_N015_A1_Q002_R004,HELDOUT,15,280.0,1.0,0.02,853aff77323d8ed728ab8f698af795f7fe6ac71940e4abb9ada5f5c0e5221161,acb6b4a2c7a939abae09035487997dde58e527a8cf014ce7d6b79de5bf71ae59,326893480529757764765139803386979573018,116274906581773288453453148073721233546,3030,15,a9dec40c168282701a0dad00d5b82e64b460dc11613885ebc29d9cb481047a1e,1.0597105278899714,b7fb28dfbe5031850c485cd1445081bb0ad115da0bc61892a37df6350c5156f8,41.23537482855104,93.33333333333333,6.7902862812375915,MATERIALIZED,,0
F3BBG_N015_A1_Q002_R005,HELDOUT,15,280.0,1.0,0.02,7dbf24825d3d872497976b3e09c817d8ded4f3b4812270f69803bf6fcf32577d,418c526ff08a711edf8215a04d4378160bc371f0b7e9baa538c80512a8ffeee4,36765227898946529417011166651379118895,321072138696475947229647892273563552463,3045,15,4bdb127bce1a5d4aa7a445d6aa2a5c17e74151de707940391edafab64af7a9bb,1.6372174027857307,3ab6da4f2a5bd5b4ae869fdf0c2f373f6dc957690a030a04a5a8a1aa6ea20182,53.420726870257276,93.33333333333333,5.241411272445524,MATERIALIZED,,0
F3BBG_N015_A1_Q002_R007,HELDOUT,15,280.0,1.0,0.02,9a4314744e345b72ed943a57d97ac00304a4a49ec5ab65f50907ff78a061c93e,7d958dae003cb77a55b2bb17f86a106014b3fc71dd4852aea3c259b8d32b634f,281478251341798725554926107523852617030,333485533052881701897101911958254216271,3060,15,fac5e0819662f79a34cc61263160fe4854c9690918605ef70031189fe20d6800,3.211527571503176,5e6efccddc0263719d758d3b4d176027d4b449fe5496c55a564498957a100266,74.29178475902779,93.33333333333333,3.7689227807382153,MATERIALIZED,,0
