simulation_unit_id,truth_state,synthetic_ground_truth_known,qpp_component_present,true_period_s,qpp_fraction,qpp_phase_rad,signal_family,n_samples,red_noise_alpha,gap_quality_regime,truth_source,truth_sha256
F3BBG_N030_A0_Q004_R053:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,896c4b995ad2e2c21a5243806994b14f716649add9fbaf45cb5c9f76abdf54d1
F3BBG_N030_A0_Q004_R053:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,189.99647366464282,0.04,1.0446233413750694,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7c59a73d1136a7a2e0fc1adfe71892a418d98a6d3f19ba203f3d83e5fce57bd8
F3BBG_N030_A0_Q004_R056:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8dbca0155abbb20ccd3b2e8d82ea092e60f1422551f59e0cb4664b749d58e02f
F3BBG_N030_A0_Q004_R056:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,52.50470181695756,0.04,4.7578218631802125,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c5de4e2495d04161f0c3790614699b061231d36219665ee8a972a81b71e332c7
F3BBG_N030_A0_Q004_R058:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a51c99d40d0b44cdb978e32cc2f762fc0b706d66cc0ebad549d0409dda3bf667
F3BBG_N030_A0_Q004_R058:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,156.28754354224913,0.04,2.706424696032312,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5136ecc4cd6d647c7522b35d9af97e9ae63aa4aaefee9a999e0acbfc711dbffc
F3BBG_N030_A0_Q004_R059:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ae611710259f5276e2c191442b829caf32b3fcdeb93fb90633535b403cce70e9
F3BBG_N030_A0_Q004_R059:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,93.76861789056426,0.04,4.495679575258366,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6c6f6babfbcf0709192c1028976ab98e7c850ed8349487173c165d33aad64255
F3BBG_N030_A0_Q004_R061:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9bcbc6e50718743e9bcef4e974dac4c3189a59c1f43258457857f9d28644e08d
F3BBG_N030_A0_Q004_R061:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,139.09665998517045,0.04,2.34114819947905,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b9bca068f2356b56cacb33aa6cadc27d8459da80039b49ff67ff069911ed6304
F3BBG_N030_A0_Q004_R063:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,afb59bc1f6eb2e432438a876d5dc284e24bb6eb4f000904e49bbeb72b7e95ec2
F3BBG_N030_A0_Q004_R063:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,123.37085141331704,0.04,5.582608918041993,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,44e304528fcaa025215e7f56e24a6b3d2ef0e61274fd92d2f1096511ccdc34dc
F3BBG_N030_A0_Q004_R064:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,d3a447c9c4c1ee88555d6ae509e44c38f8f39df7f9cfaac3ebbd700792a74b64
F3BBG_N030_A0_Q004_R064:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,849a0855e78c71986f09a5701f98db35199f999fe69b969a1d1309d36992f848
F3BBG_N030_A0_Q004_R064:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a6e30a2c2c4dd14e8c192bda9fa355b914de2d67ef2f03b12185c0df9d9ba590
F3BBG_N030_A0_Q004_R064:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,79.97661098070878,0.04,5.389014663352633,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,305df3e4a1022e20075cd33b573d0fb441b17fbe488e7aefce85f7eed3820149
F3BBG_N030_A0_Q004_R064:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,79.97661098070878,0.04,5.389014663352633,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,4465bd56481eba765ca7c81c0e0910e0faccc721b18dfed566070c67e286ba6d
F3BBG_N030_A0_Q004_R064:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,79.97661098070878,0.04,5.389014663352633,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a77edda6d4df4eec04ea1fa7a7979d3bd8f3557b400e454e6c6779198caac465
F3BBG_N030_A0_Q004_R065:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2104ecc77e03b8298068be46d38bf3a31d83634ede6d770b4a54d1c349b71229
F3BBG_N030_A0_Q004_R065:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,68.8117037329388,0.04,2.386767738684799,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f830d94d15465d41071cc467b79df00e3b1c11c8dad14a60c2024494f1b0412d
F3BBG_N030_A0_Q004_R066:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9f499faa77d55b387fdb6a1447729db09f158da49e8030c0c95819e0c1f29efe
F3BBG_N030_A0_Q004_R066:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,118.6951922748992,0.04,2.5242402943976323,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1ea21f297268d4a5681cb873e649e57c0445d915744d1fe45d105d5668e8885f
F3BBG_N030_A0_Q004_R067:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2fab0e0cbbeacc81a99655c2721b879c1b66ddb2ef9fd6ed896a995085820995
F3BBG_N030_A0_Q004_R067:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,88.50710489063987,0.04,4.328777882206285,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,da8ed3632efa501b6acf218b098239045186d4d49e0ccd834f231f5e10a47a93
F3BBG_N030_A0_Q004_R068:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8217c92bcf1a41b8d2c1f947dc8a199a23ea832b7a272ecabfcf5cb1f8c868dc
F3BBG_N030_A0_Q004_R068:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,66.16568235286269,0.04,3.1255920814107507,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4e3bc3d2cbe2747be7aac1d0bb94b95bb20da30f5751b4acddc0cdf55e80efc0
F3BBG_N030_A0_Q004_R069:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,47928a1b52983db18568a339f7c81f594d8a96fda7f955d86154d57a03200165
F3BBG_N030_A0_Q004_R069:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,912b082cff831d19f0990e68067ea2dd391d5bae0c4b6402fcb17eaa4fd7b560
F3BBG_N030_A0_Q004_R069:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b20c581715dd582f74bd1f7e6d459a227b1d7afc12d0d8828a6b7ff29ea4f038
F3BBG_N030_A0_Q004_R069:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,51.43715326989557,0.04,2.1916644698664607,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,ede66ad3a6b9de2c177c034321a6f709371bab4be776bb9fb22936c4c98a65ff
F3BBG_N030_A0_Q004_R069:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,51.43715326989557,0.04,2.1916644698664607,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,d613d9f0854ca9d5fd7f562d9ef402660de3aa7771180d1aaf5cb30a01b70001
F3BBG_N030_A0_Q004_R069:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,51.43715326989557,0.04,2.1916644698664607,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1395b91fad29669c30b5d6a06a692d93e9bd9d8ea466a17b95c0f7d02739e970
F3BBG_N030_A0_Q004_R071:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2fccbffcdc9ac817b04b3867f59563869741601fc53d60a6a6c214e4e5faf3ef
F3BBG_N030_A0_Q004_R071:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,47.45140794480594,0.04,0.8435025335251972,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b84ded72b92a99b7b770cc7e4b199f9e094d6335c9cdc773d25491f417966dc7
F3BBG_N030_A0_Q004_R074:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,11faa8a3021ba3d8a07ff3deffb80aabfc50ce2c63fbc1f30a5f4815b1a1eecb
F3BBG_N030_A0_Q004_R074:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,60.06369402086275,0.04,0.08866791228695976,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f47f2afa1c4ee0487d6e1462e5a766fd208f310d3ca4fc5a93107ec8742e46da
F3BBG_N030_A0_Q004_R076:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,34db54230e56d6c0a85d1171dadc8e70c051c2629633e48f24ffe95140a410e4
F3BBG_N030_A0_Q004_R076:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,150.08634376826043,0.04,6.081466759868099,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ce6f8aefe7452616bd920ecd44ac7cb2e577d1007fd620552d035752968eee9c
F3BBG_N030_A0_Q004_R078:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9f36ecae511b3aa07b8c0539e45ffddc74c7856baeb35abab7ea19b02d418b97
F3BBG_N030_A0_Q004_R078:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,67.18856305086717,0.04,2.718808735293922,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d80b17ad8f8493b9d206b343539d22eb798e640b063bfdc5b9d6a10106479866
F3BBG_N030_A0_Q004_R079:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9c83e9ad188a4f5d154e0d4caa36081709ef282a7feccf6352a0772cd8697c9e
F3BBG_N030_A0_Q004_R079:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,185.398519707041,0.04,3.5176896544226,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a10f45cb69b0051bb9ceebd8d9b014ad4ef904ab80d53eefc4a4e768293076e6
F3BBG_N030_A0_Q004_R080:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c326fa12fd88bae921483331d1aafb38f554435d96e69c8554a4f22962128e03
F3BBG_N030_A0_Q004_R080:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,105.84733340536684,0.04,3.742711312872723,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,495ed3a8359112edc4018e53431a352d8a10a4b414b26b77200a0271634ce15c
F3BBG_N030_A0_Q004_R081:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,daf7674c9dd888ad9405f5c2b560b301cf9ef966cbddadb58283f186b52512ee
F3BBG_N030_A0_Q004_R081:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,140.9207511783369,0.04,3.8391085162609113,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f36122d142f3dd85646dbbdd6ce8c41ac46a8b0b2e0427bfb832304b0f259671
F3BBG_N030_A0_Q004_R084:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e21d3dabeffbb1fbabedbf7e41cb4cdd3d12292463eae7961ba9dc1d08e6c5e2
F3BBG_N030_A0_Q004_R084:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,127.43227613227083,0.04,3.5841137864549735,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c149296da7c364137a51f4163a3596475e06bb2dde50b1c1601ed0612f62c734
F3BBG_N030_A0_Q004_R085:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8924a3edf656cc13989e7a30a32062803433bacda7fb75183bb72a1ec8a88fd6
F3BBG_N030_A0_Q004_R085:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,92.94858032503107,0.04,4.817074575359335,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,3d04a95a688c0b3d526eb8b9b4925c2eb85d7d041b2a5b68a3400d29f7f1f3a6
F3BBG_N030_A0_Q004_R087:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c1c8f284e2da00d407f24705466e3902f0f89f8fbe9e04514ee82951366cdaa6
F3BBG_N030_A0_Q004_R087:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,139.32551325996423,0.04,2.0545844167466267,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2bc28b306c8a562bd27cf111b4c8648f2c03976d274628ea75638b02113cfae9
F3BBG_N030_A0_Q004_R091:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4abf109d3f35df94db2404f939f803478980197eb4f77a0fafceb7aca1bc1b24
F3BBG_N030_A0_Q004_R091:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,64.94511268394974,0.04,5.217885812509323,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,60f9d87af8ba4b78dc940df39f42c3dbdae9e1a6c21ed6da5d630455cc53b44e
F3BBG_N030_A0_Q004_R094:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,91814c2ccede1d336f01129c82a735644188c217283a8dbcc2e4029e1f1d8157
F3BBG_N030_A0_Q004_R094:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,117.52064532680808,0.04,5.051222931480028,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,429e88043b6596e1f0c8bd96efec88aadd40427421674fc85e6f940d23355ed9
F3BBG_N030_A0_Q004_R096:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,279a18d59de0dd493103b57d448f4dc5b8117b4fa9b8701f78f2f50bc7a4a816
F3BBG_N030_A0_Q004_R096:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,188.29075181998172,0.04,4.41184588297397,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1cba3bb30ebddc73ff1582f854ded37ef51a521450e67785aaa67e4d77cef56d
F3BBG_N030_A0_Q004_R097:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2ed64b7168521f71ba3a524e9243c211391f8ea7b09aafe871d5a76fedbeadc3
F3BBG_N030_A0_Q004_R097:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,146.0479233335523,0.04,3.053332994234116,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ee6df4c65bb25bffcf0c1a5b2d154799e4ba9a31f6c178b6abc6f2b39911ee75
F3BBG_N030_A0_Q004_R100:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,38f4005c0e7c78765545b56f17a80e7a87f3a3db488da45f0451b28fb904d6ec
F3BBG_N030_A0_Q004_R100:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,47.431087483006756,0.04,5.92838110830611,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d5b762a21565e38a37f992831246659f350fbcaf50e033d4dfc14f08be486a89
F3BBG_N030_A1_Q001_R001:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4689c7de3ab66be05de5aebff5a2cb1d70199d81b63b8bb2793b15f82a2ffedd
F3BBG_N030_A1_Q001_R001:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,107.99377386052241,0.01,4.15492363242731,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6d9f0be580a539a3921693d3593adec0d64663a2cba04cedfec19c14483c0b5b
F3BBG_N030_A1_Q001_R004:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,04734bcb61b4eff2848db7db7d6d201bb5730e3e5aa777bbc7499365fa95bdfb
F3BBG_N030_A1_Q001_R004:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,155.4872646823654,0.01,1.3278582341712222,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9d6f941276b1394a92a1a5c830e1499c9b1aa3d2ff3d140b82b67810c53602f1
F3BBG_N030_A1_Q001_R006:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ca5eeafc3554050ea28eb01e655ba8a50c5adcede35f8a3b95f2792147e22634
F3BBG_N030_A1_Q001_R006:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,62.05883707238267,0.01,5.581714192618531,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,72b94c82ceee4e3bb5f0d353d54c281455968304330d81cc29f2042358118d4e
F3BBG_N030_A1_Q001_R007:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2cf9d03f8b2869e13cb84154be646e0a273a2b9600f2e113d18879a568e3aa93
F3BBG_N030_A1_Q001_R007:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,83.784634040894,0.01,1.5270941365847213,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5ef4762cf15f3100bd073aa6bad6e55b00d21efffed3051c98d787ee26b8eae1
F3BBG_N030_A1_Q001_R009:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,0905b618977e374145977b7f45b45ae6fcf618ea3ad58e722632b8cdbab4c541
F3BBG_N030_A1_Q001_R009:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,86.65162358436892,0.01,1.526238880712652,STATIONARY_ENVELOPE_MODULATED_SINUSOID,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f96a1b290087cadf5262e8c02cf61978841cdd0616359155d4cab1deb7a03a51
F3BBG_N030_A1_Q001_R013:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,30,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,899dbfc13239b893b8157d259f725704be0f68bff8f2531e11846bb184af0e03
